task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,80,64,4,5.306,20480,2560,23040,4.342,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,88,64,4,5.524,22528,2816,25344,4.588,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,96,64,4,5.306,24576,3072,27648,5.211,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,104,64,4,5.492,26624,3328,29952,5.454,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,112,64,4,5.546,28672,3584,32256,5.816,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,120,64,4,6.032,30720,3840,34560,5.73,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,128,64,4,6.632,32768,4096,36864,5.559,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,144,64,4,7.188,36864,4608,41472,5.77,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,160,64,4,7.174,40960,5120,46080,6.423,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,176,64,4,7.824,45056,5632,50688,6.479,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,192,64,4,7.878,49152,6144,55296,7.019,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,208,64,4,8.37,53248,6656,59904,7.157,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,224,64,4,8.358,57344,7168,64512,7.719,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,240,64,4,8.89,61440,7680,69120,7.775,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,256,64,4,9.312,65536,8192,73728,7.918,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,288,64,4,9.904,73728,9216,82944,8.375,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,320,64,4,10.422,81920,10240,92160,8.843,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,352,64,4,11.468,90112,11264,101376,8.84,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,384,64,4,11.682,98304,12288,110592,9.467,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,416,64,4,12.204,106496,13312,119808,9.817,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,448,64,4,12.836,114688,14336,129024,10.052,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,480,64,4,13.75,122880,15360,138240,10.054,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,512,64,4,14.334,131072,16384,147456,10.287,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,640,64,4,16.511,163840,20480,184320,11.163,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,768,64,4,19.269,196608,24576,221184,11.479,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,896,64,4,21.472,229376,28672,258048,12.018,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1024,64,4,24.081,262144,32768,294912,12.246,0,0.0,0.0
