task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,26624,64,4,600.958,6815744,851968,7667712,12.759,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,28672,64,4,646.714,7340032,917504,8257536,12.768,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,32768,64,4,738.135,8388608,1048576,9437184,12.785,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,32,64,4,4.098,8192,1024,9216,2.249,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,40,64,4,4.362,10240,1280,11520,2.641,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,48,64,4,4.538,12288,1536,13824,3.046,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,56,64,4,4.494,14336,1792,16128,3.589,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,64,64,4,4.976,16384,2048,18432,3.704,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,72,64,4,4.824,18432,2304,20736,4.299,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,80,64,4,4.824,20480,2560,23040,4.776,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,88,64,4,5.23,22528,2816,25344,4.846,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,96,64,4,5.284,24576,3072,27648,5.232,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,104,64,4,5.534,26624,3328,29952,5.413,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,112,64,4,5.514,28672,3584,32256,5.85,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,120,64,4,6.454,30720,3840,34560,5.355,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,128,64,4,6.608,32768,4096,36864,5.579,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,144,64,4,7.084,36864,4608,41472,5.854,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,160,64,4,6.786,40960,5120,46080,6.79,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,176,64,4,7.264,45056,5632,50688,6.978,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,192,64,4,7.364,49152,6144,55296,7.509,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,208,64,4,7.854,53248,6656,59904,7.627,0,0.0,0.0
