task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,88,64,4,5.544,22528,2816,25344,4.572,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,96,64,4,5.598,24576,3072,27648,4.939,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,104,64,4,5.822,26624,3328,29952,5.145,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,112,64,4,5.926,28672,3584,32256,5.443,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,120,64,4,6.816,30720,3840,34560,5.07,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,128,64,4,6.218,32768,4096,36864,5.929,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,144,64,4,6.792,36864,4608,41472,6.106,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,160,64,4,6.73,40960,5120,46080,6.847,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,176,64,4,7.832,45056,5632,50688,6.472,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,192,64,4,7.884,49152,6144,55296,7.014,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,208,64,4,8.38,53248,6656,59904,7.148,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,224,64,4,8.418,57344,7168,64512,7.664,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,240,64,4,9.192,61440,7680,69120,7.519,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,256,64,4,9.398,65536,8192,73728,7.845,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,288,64,4,9.956,73728,9216,82944,8.331,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,320,64,4,10.516,81920,10240,92160,8.764,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,352,64,4,11.414,90112,11264,101376,8.882,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,384,64,4,11.6,98304,12288,110592,9.534,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,416,64,4,12.21,106496,13312,119808,9.812,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,448,64,4,12.884,114688,14336,129024,10.014,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,480,64,4,13.754,122880,15360,138240,10.051,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,512,64,4,14.278,131072,16384,147456,10.327,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,640,64,4,16.59,163840,20480,184320,11.11,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,768,64,4,19.27,196608,24576,221184,11.478,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,896,64,4,21.452,229376,28672,258048,12.029,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1024,64,4,24.226,262144,32768,294912,12.173,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1152,64,4,26.81,294912,36864,331776,12.375,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1280,64,4,29.088,327680,40960,368640,12.673,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1408,64,4,31.706,360448,45056,405504,12.789,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1536,64,4,33.932,393216,49152,442368,13.037,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1664,64,4,36.6,425984,53248,479232,13.094,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1792,64,4,39.0,458752,57344,516096,13.233,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1920,64,4,41.572,491520,61440,552960,13.301,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2048,64,4,44.113,524288,65536,589824,13.371,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2176,64,4,46.43,557056,69632,626688,13.497,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2304,64,4,49.194,589824,73728,663552,13.488,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2432,64,4,51.28,622592,77824,700416,13.659,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2560,64,4,53.92,655360,81920,737280,13.674,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2688,64,4,56.2,688128,86016,774144,13.775,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2816,64,4,58.734,720896,90112,811008,13.808,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2944,64,4,61.366,753664,94208,847872,13.817,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3072,64,4,63.548,786432,98304,884736,13.922,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3200,64,4,66.23,819200,102400,921600,13.915,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3328,64,4,68.395,851968,106496,958464,14.014,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3456,64,4,71.059,884736,110592,995328,14.007,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3584,64,4,73.369,917504,114688,1032192,14.069,0,0.0,0.0
